NM_VOTAVEL,SG_PARTIDO,NR_SECAO,NM_SECAO,ENDERECO,BAIRRO,QT_VOTOS
Branco,#NULO#,155,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,11
Branco,#NULO#,156,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,6
Branco,#NULO#,156,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,5
Branco,#NULO#,157,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,11
Branco,#NULO#,158,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,5
Branco,#NULO#,158,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,7
Branco,#NULO#,159,EEEM OSVALDO ARANHA,"RUA TIMBAÚVA, 931",IDEAL,7
Branco,#NULO#,159,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,14
Branco,#NULO#,160,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,10
Branco,#NULO#,161,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,14
Branco,#NULO#,161,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,11
Branco,#NULO#,162,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,11
Branco,#NULO#,163,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,8
Branco,#NULO#,163,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,9
Branco,#NULO#,164,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,14
Branco,#NULO#,164,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,7
Branco,#NULO#,165,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,18
Branco,#NULO#,165,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,3
Branco,#NULO#,166,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,15
Branco,#NULO#,167,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,18
Branco,#NULO#,167,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,2
Branco,#NULO#,168,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,12
Branco,#NULO#,169,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,13
Branco,#NULO#,170,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,8
Branco,#NULO#,170,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,10
Branco,#NULO#,171,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,8
Branco,#NULO#,172,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,5
Branco,#NULO#,173,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,17
Branco,#NULO#,174,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,13
Branco,#NULO#,174,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,8
Branco,#NULO#,175,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,6
Branco,#NULO#,175,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,6
Branco,#NULO#,176,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,16
Branco,#NULO#,177,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,19
Branco,#NULO#,178,CENTRO SOCIAL URBANO - EMEI PEQUENO POLEGAR,"RUA DEMÉTRIO RIBEIRO, 1085",GUARANI,8
Branco,#NULO#,178,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,14
Branco,#NULO#,179,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,15
Branco,#NULO#,179,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,4
Branco,#NULO#,180,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,14
Branco,#NULO#,181,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,15
Branco,#NULO#,182,EMEB CASTRO ALVES,"ESTRADA DA INTEGRACAO LEOPOLDO PETRY, 1055",LOMBA GRANDE,13
Branco,#NULO#,183,EMEB CASTRO ALVES,"ESTRADA DA INTEGRACAO LEOPOLDO PETRY, 1055",LOMBA GRANDE,13
Branco,#NULO#,184,EMEB CASTRO ALVES,"ESTRADA DA INTEGRACAO LEOPOLDO PETRY, 1055",LOMBA GRANDE,14
Branco,#NULO#,184,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,13
Branco,#NULO#,185,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,5
Branco,#NULO#,185,EMEB CONDE D'EU,"RUA ALVINO ALBERTO JUNGBLUTH, 901 (QUILOMBO DO SUL - ZONA RURAL)",LOMBA GRANDE,15
Branco,#NULO#,186,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,11
Branco,#NULO#,186,EMEB PRESIDENTE WASHINGTON LUIZ,"ESTRADA AFFONSO STRACK, 6233 (SANTA MARIA DO BUTIA - ZONA RURAL)",LOMBA GRANDE,8
Branco,#NULO#,187,EMEB JOSE DE ANCHIETA,"ESTRADA ANDRE HAUBERT, 11.740, SAO JOAO DO DESERTO (ZONA RURAL)",LOMBA GRANDE,11
Branco,#NULO#,188,EMEB EUGÊNIO NELSON RITZEL,"RUA DA CONQUISTA, 411 (LOT. KEPHAS I)",SAO JOSE,14
Branco,#NULO#,189,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,19
Branco,#NULO#,190,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,13
Branco,#NULO#,191,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,10
Branco,#NULO#,192,EMEB PRESIDENTE RODRIGUES ALVES,"RUA TAQUARI, 494 (LOT. KEPHAS)",SAO JOSE,17
Branco,#NULO#,192,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,17
Branco,#NULO#,193,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,1
Branco,#NULO#,193,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,20
Branco,#NULO#,194,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,17
Branco,#NULO#,194,EMEB JOSE DE ANCHIETA,"ESTRADA ANDRE HAUBERT, 11.740, SAO JOAO DO DESERTO (ZONA RURAL)",LOMBA GRANDE,10
Branco,#NULO#,195,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,18
Branco,#NULO#,196,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,16
Branco,#NULO#,197,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,18
Branco,#NULO#,198,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,15
Branco,#NULO#,199,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,15
Branco,#NULO#,199,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,9
Branco,#NULO#,200,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,17
Branco,#NULO#,200,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,3
Branco,#NULO#,201,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,13
Branco,#NULO#,202,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,16
Branco,#NULO#,203,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,7
Branco,#NULO#,203,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,11
Branco,#NULO#,204,COLÉGIO ESTADUAL SENADOR ALBERTO PASQUALINI,"RUA MARQUÊS DE SOUZA, 528",SAO JOSE,14
Branco,#NULO#,204,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,11
Branco,#NULO#,205,EMEB FRANCISCA FELDMANN PEREIRA SAILE,"RUA BENJAMIN ALTMAYER, 249",ROSELANDIA,16
Branco,#NULO#,205,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,17
Branco,#NULO#,206,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,12
Branco,#NULO#,207,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,14
Branco,#NULO#,207,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,8
Branco,#NULO#,208,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,14
Branco,#NULO#,208,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,16
Branco,#NULO#,210,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,8
Branco,#NULO#,211,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,14
Branco,#NULO#,212,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,15
Branco,#NULO#,213,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,11
Branco,#NULO#,214,CENTRO SOCIAL URBANO - EMEI PEQUENO POLEGAR,"RUA DEMÉTRIO RIBEIRO, 1085",GUARANI,7
Branco,#NULO#,214,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,14
Branco,#NULO#,215,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,17
Branco,#NULO#,215,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,6
Branco,#NULO#,216,CATEDRAL BASÍLICA SÃO LUIZ GONZAGA,"RUA JOAQUIM NABUCO, 543",CENTRO,10
Branco,#NULO#,216,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,13
Branco,#NULO#,217,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,12
Branco,#NULO#,217,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,12
Branco,#NULO#,218,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,12
Branco,#NULO#,218,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,5
Branco,#NULO#,219,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,2
Branco,#NULO#,219,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,10
Branco,#NULO#,220,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,10
Branco,#NULO#,221,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,19
Branco,#NULO#,222,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,9
Branco,#NULO#,222,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,11
Branco,#NULO#,223,EMEB EUGÊNIO NELSON RITZEL,"RUA DA CONQUISTA, 411 (LOT. KEPHAS I)",SAO JOSE,9
Branco,#NULO#,223,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,15
Branco,#NULO#,224,COLÉGIO ESTADUAL VILA BECKER,"RUA BENTO MANOEL, 2281",OPERARIO,6
Branco,#NULO#,224,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,18
Branco,#NULO#,225,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,9
Branco,#NULO#,225,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,5
Branco,#NULO#,226,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,8
Branco,#NULO#,227,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,11
Branco,#NULO#,228,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,18
Branco,#NULO#,229,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,10
Branco,#NULO#,230,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,15
Branco,#NULO#,231,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,10
Branco,#NULO#,231,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,8
Branco,#NULO#,232,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,11
Branco,#NULO#,233,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,8
Branco,#NULO#,233,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,9
Branco,#NULO#,234,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,17
Branco,#NULO#,234,EMEB PRESIDENTE AFFONSO PENNA,"RUA CAXAMBU, 298",VILA NOVA,11
Branco,#NULO#,235,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,7
Branco,#NULO#,235,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,22
Branco,#NULO#,236,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,11
Branco,#NULO#,236,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,9
Branco,#NULO#,237,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,9
Branco,#NULO#,238,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,12
Branco,#NULO#,239,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,7
Branco,#NULO#,239,EMEB CASTRO ALVES,"ESTRADA DA INTEGRACAO LEOPOLDO PETRY, 1055",LOMBA GRANDE,21
Branco,#NULO#,240,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,13
Branco,#NULO#,240,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,14
Branco,#NULO#,241,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,14
Branco,#NULO#,242,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,11
Branco,#NULO#,243,CATEDRAL BASÍLICA SÃO LUIZ GONZAGA,"RUA JOAQUIM NABUCO, 543",CENTRO,5
Branco,#NULO#,244,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,13
Branco,#NULO#,245,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,12
Branco,#NULO#,245,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,13
Branco,#NULO#,247,EMEB PRESIDENTE RODRIGUES ALVES,"RUA TAQUARI, 494 (LOT. KEPHAS)",SAO JOSE,17
Branco,#NULO#,249,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,14
Branco,#NULO#,249,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,12
Branco,#NULO#,250,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,10
Branco,#NULO#,251,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,7
Branco,#NULO#,251,FUNDAÇÃO ESC. TÉC. LIBERATO SALZANO VIEIRA DA CUNHA,"RUA INCONFIDENTES, 395",PRIMAVERA,10
Branco,#NULO#,252,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,10
Branco,#NULO#,252,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,5
Branco,#NULO#,253,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,18
Branco,#NULO#,253,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,10
Branco,#NULO#,254,EEEF NO BAIRRO SANTO AFONSO,"AV. BUENOS AIRES, 793",SANTO AFONSO,13
Branco,#NULO#,254,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,9
Branco,#NULO#,255,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,12
Branco,#NULO#,256,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,16
Branco,#NULO#,257,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,9
Branco,#NULO#,257,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,14
Branco,#NULO#,258,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,10
Branco,#NULO#,259,EEEF NO BAIRRO SANTO AFONSO,"AV. BUENOS AIRES, 793",SANTO AFONSO,17
Branco,#NULO#,259,EEEM OSVALDO ARANHA,"RUA TIMBAÚVA, 931",IDEAL,14
Branco,#NULO#,260,EMEB EUGÊNIO NELSON RITZEL,"RUA DA CONQUISTA, 411 (LOT. KEPHAS I)",SAO JOSE,13
Branco,#NULO#,260,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,10
Branco,#NULO#,261,EEEF NO BAIRRO SANTO AFONSO,"AV. BUENOS AIRES, 793",SANTO AFONSO,17
Branco,#NULO#,262,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,11
Branco,#NULO#,263,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,6
Branco,#NULO#,263,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,13
Branco,#NULO#,264,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,8
Branco,#NULO#,265,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,7
Branco,#NULO#,265,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,8
Branco,#NULO#,266,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,16
Branco,#NULO#,267,EEEF NO BAIRRO SANTO AFONSO,"AV. BUENOS AIRES, 793",SANTO AFONSO,17
Branco,#NULO#,268,EEEF NO BAIRRO SANTO AFONSO,"AV. BUENOS AIRES, 793",SANTO AFONSO,15
Branco,#NULO#,269,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,9
Branco,#NULO#,269,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,7
Branco,#NULO#,270,EMEB FRANCISCO XAVIER KUNST,"RUA QUATRO, N. 120, LOTEAM. MORADA DOS EUCALIPTOS",CANUDOS,17
Branco,#NULO#,271,EEEF NO BAIRRO SANTO AFONSO,"AV. BUENOS AIRES, 793",SANTO AFONSO,11
Branco,#NULO#,271,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,12
Branco,#NULO#,272,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,19
Branco,#NULO#,273,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,20
Branco,#NULO#,274,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,8
Branco,#NULO#,275,CATEDRAL BASÍLICA SÃO LUIZ GONZAGA,"RUA JOAQUIM NABUCO, 543",CENTRO,8
Branco,#NULO#,275,INSTITUTO ESTADUAL SENO FREDERICO LUDWIG (CIEP),"RUA AMALEI THÖN, 50",CANUDOS,9
Branco,#NULO#,276,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,5
Branco,#NULO#,276,INSTITUTO ESTADUAL SENO FREDERICO LUDWIG (CIEP),"RUA AMALEI THÖN, 50",CANUDOS,15
Branco,#NULO#,277,EMEB FRANCISCO XAVIER KUNST,"RUA QUATRO, N. 120, LOTEAM. MORADA DOS EUCALIPTOS",CANUDOS,12
Branco,#NULO#,277,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,12
Branco,#NULO#,278,INSTITUTO ESTADUAL SENO FREDERICO LUDWIG (CIEP),"RUA AMALEI THÖN, 50",CANUDOS,13
Branco,#NULO#,279,INSTITUTO ESTADUAL SENO FREDERICO LUDWIG (CIEP),"RUA AMALEI THÖN, 50",CANUDOS,17
Branco,#NULO#,280,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,9
Branco,#NULO#,280,EEEF NO BAIRRO SANTO AFONSO,"AV. BUENOS AIRES, 793",SANTO AFONSO,13
Branco,#NULO#,281,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,10
Branco,#NULO#,281,INSTITUTO ESTADUAL SENO FREDERICO LUDWIG (CIEP),"RUA AMALEI THÖN, 50",CANUDOS,15
Branco,#NULO#,282,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,10
Branco,#NULO#,282,INSTITUTO ESTADUAL SENO FREDERICO LUDWIG (CIEP),"RUA AMALEI THÖN, 50",CANUDOS,19
Branco,#NULO#,283,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,16
Branco,#NULO#,284,INSTITUTO ESTADUAL SENO FREDERICO LUDWIG (CIEP),"RUA AMALEI THÖN, 50",CANUDOS,12
Branco,#NULO#,285,EMEB FRANCISCO XAVIER KUNST,"RUA QUATRO, N. 120, LOTEAM. MORADA DOS EUCALIPTOS",CANUDOS,6
Branco,#NULO#,286,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,11
Branco,#NULO#,287,COLÉGIO ESTADUAL VILA BECKER,"RUA BENTO MANOEL, 2281",OPERARIO,17
Branco,#NULO#,287,EEEF NO BAIRRO SANTO AFONSO,"AV. BUENOS AIRES, 793",SANTO AFONSO,12
Branco,#NULO#,288,COLÉGIO ESTADUAL VILA BECKER,"RUA BENTO MANOEL, 2281",OPERARIO,10
Branco,#NULO#,289,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,23
Branco,#NULO#,289,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,17
Branco,#NULO#,290,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,7
Branco,#NULO#,290,EMEB CASTRO ALVES,"ESTRADA DA INTEGRACAO LEOPOLDO PETRY, 1055",LOMBA GRANDE,13
Branco,#NULO#,291,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,11
Branco,#NULO#,291,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,16
Branco,#NULO#,292,INSTITUTO ESTADUAL SENO FREDERICO LUDWIG (CIEP),"RUA AMALEI THÖN, 50",CANUDOS,17
Branco,#NULO#,293,CENTRO SOCIAL URBANO - EMEI PEQUENO POLEGAR,"RUA DEMÉTRIO RIBEIRO, 1085",GUARANI,7
Branco,#NULO#,293,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,12
Branco,#NULO#,294,INSTITUTO ESTADUAL SENO FREDERICO LUDWIG (CIEP),"RUA AMALEI THÖN, 50",CANUDOS,24
Branco,#NULO#,295,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,15
